vmax_kt,min_pressure_mb,lat,lon,month,month_sin,month_cos,abs_lat,pressure_deficit,dvmax_6h,dpres_6h,target
83.0,998.0,26.7,-83.0,9.0,-1.0,-1.8369701987210297e-16,26.7,12.0,6.0,0.0,0.0
85.0,998.0,27.1,-83.3,9.0,-1.0,-1.8369701987210297e-16,27.1,12.0,4.0,0.0,0.0
85.0,998.0,27.4,-83.4,9.0,-1.0,-1.8369701987210297e-16,27.4,12.0,0.0,0.0,0.0
85.0,973.0,27.7,-83.5,9.0,-1.0,-1.8369701987210297e-16,27.7,37.0,0.0,0.0,0.0
85.0,973.0,27.9,-83.7,9.0,-1.0,-1.8369701987210297e-16,27.9,37.0,0.0,0.0,0.0
85.0,973.0,28.0,-83.8,9.0,-1.0,-1.8369701987210297e-16,28.0,37.0,0.0,0.0,0.0
90.0,998.0,28.0,-83.8,9.0,-1.0,-1.8369701987210297e-16,28.0,12.0,10.0,0.0,0.0
95.0,998.0,28.1,-83.7,9.0,-1.0,-1.8369701987210297e-16,28.1,12.0,10.0,0.0,0.0
100.0,998.0,28.3,-83.5,9.0,-1.0,-1.8369701987210297e-16,28.3,12.0,10.0,0.0,0.0
105.0,998.0,28.5,-83.3,9.0,-1.0,-1.8369701987210297e-16,28.5,12.0,10.0,0.0,0.0
105.0,998.0,28.7,-83.1,9.0,-1.0,-1.8369701987210297e-16,28.7,12.0,0.0,0.0,0.0
105.0,998.0,28.8,-83.0,9.0,-1.0,-1.8369701987210297e-16,28.8,12.0,0.0,0.0,0.0
105.0,998.0,29.0,-82.8,9.0,-1.0,-1.8369701987210297e-16,29.0,12.0,0.0,0.0,0.0
105.0,960.0,29.1,-82.8,9.0,-1.0,-1.8369701987210297e-16,29.1,50.0,0.0,0.0,0.0
105.0,960.0,29.1,-82.8,9.0,-1.0,-1.8369701987210297e-16,29.1,50.0,0.0,0.0,0.0
100.0,998.0,28.9,-82.8,9.0,-1.0,-1.8369701987210297e-16,28.9,12.0,-10.0,0.0,0.0
95.0,998.0,28.7,-82.8,9.0,-1.0,-1.8369701987210297e-16,28.7,12.0,-10.0,0.0,0.0
91.0,998.0,28.5,-82.7,9.0,-1.0,-1.8369701987210297e-16,28.5,12.0,-8.0,0.0,0.0
90.0,998.0,28.5,-82.7,9.0,-1.0,-1.8369701987210297e-16,28.5,12.0,-6.0,0.0,0.0
75.0,998.0,28.4,-82.6,9.0,-1.0,-1.8369701987210297e-16,28.4,12.0,-45.0,0.0,0.0
68.0,998.0,28.2,-82.4,9.0,-1.0,-1.8369701987210297e-16,28.2,12.0,-14.0,0.0,0.0
60.0,998.0,28.2,-82.1,9.0,-1.0,-1.8369701987210297e-16,28.2,12.0,-16.0,0.0,0.0
50.0,998.0,28.3,-81.9,9.0,-1.0,-1.8369701987210297e-16,28.3,12.0,-20.0,0.0,0.0
40.0,998.0,28.6,-81.7,9.0,-1.0,-1.8369701987210297e-16,28.6,12.0,-20.0,0.0,0.0
40.0,998.0,28.9,-81.6,9.0,-1.0,-1.8369701987210297e-16,28.9,12.0,0.0,0.0,0.0
40.0,998.0,29.3,-81.6,9.0,-1.0,-1.8369701987210297e-16,29.3,12.0,0.0,0.0,0.0
38.0,998.0,29.7,-81.7,9.0,-1.0,-1.8369701987210297e-16,29.7,12.0,-4.0,0.0,0.0
35.0,998.0,30.2,-81.9,9.0,-1.0,-1.8369701987210297e-16,30.2,12.0,-6.0,0.0,0.0
33.0,998.0,30.7,-82.3,9.0,-1.0,-1.8369701987210297e-16,30.7,12.0,-4.0,0.0,0.0
30.0,998.0,31.2,-83.0,9.0,-1.0,-1.8369701987210297e-16,31.2,12.0,-6.0,0.0,0.0
28.0,998.0,31.6,-83.9,9.0,-1.0,-1.8369701987210297e-16,31.6,12.0,-4.0,0.0,0.0
25.0,998.0,32.0,-84.8,9.0,-1.0,-1.8369701987210297e-16,32.0,12.0,-6.0,0.0,0.0
25.0,998.0,32.5,-85.4,9.0,-1.0,-1.8369701987210297e-16,32.5,12.0,0.0,0.0,0.0
25.0,998.0,33.1,-85.9,9.0,-1.0,-1.8369701987210297e-16,33.1,12.0,0.0,0.0,0.0
23.0,998.0,33.5,-86.4,9.0,-1.0,-1.8369701987210297e-16,33.5,12.0,-4.0,0.0,0.0
20.0,998.0,33.9,-87.0,9.0,-1.0,-1.8369701987210297e-16,33.9,12.0,-6.0,0.0,0.0
20.0,998.0,34.6,-87.7,9.0,-1.0,-1.8369701987210297e-16,34.6,12.0,0.0,0.0,0.0
20.0,998.0,35.2,-88.3,9.0,-1.0,-1.8369701987210297e-16,35.2,12.0,0.0,0.0,0.0
20.0,998.0,35.3,-88.4,9.0,-1.0,-1.8369701987210297e-16,35.3,12.0,0.0,0.0,0.0
20.0,998.0,35.2,-88.5,9.0,-1.0,-1.8369701987210297e-16,35.2,12.0,0.0,0.0,0.0
20.0,998.0,35.3,-88.9,9.0,-1.0,-1.8369701987210297e-16,35.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-25.6,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-26.1,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-26.6,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-27.1,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-27.6,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-28.1,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-28.7,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-29.2,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-29.8,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-30.4,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-31.0,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-31.6,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-32.3,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-32.9,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-33.6,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-34.2,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-34.9,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-35.6,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-36.3,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.3,-37.1,8.0,-0.8660254037844384,-0.5000000000000004,12.3,12.0,0.0,0.0,0.0
25.0,998.0,12.4,-38.0,8.0,-0.8660254037844384,-0.5000000000000004,12.4,12.0,0.0,0.0,0.0
25.0,998.0,12.5,-38.8,8.0,-0.8660254037844384,-0.5000000000000004,12.5,12.0,0.0,0.0,0.0
25.0,998.0,12.6,-39.6,8.0,-0.8660254037844384,-0.5000000000000004,12.6,12.0,0.0,0.0,0.0
28.0,998.0,12.7,-40.4,8.0,-0.8660254037844384,-0.5000000000000004,12.7,12.0,6.0,0.0,0.0
30.0,998.0,12.8,-41.2,8.0,-0.8660254037844384,-0.5000000000000004,12.8,12.0,4.0,0.0,0.0
30.0,998.0,12.9,-42.0,8.0,-0.8660254037844384,-0.5000000000000004,12.9,12.0,0.0,0.0,0.0
30.0,998.0,13.0,-42.8,8.0,-0.8660254037844384,-0.5000000000000004,13.0,12.0,0.0,0.0,0.0
30.0,998.0,13.1,-43.6,8.0,-0.8660254037844384,-0.5000000000000004,13.1,12.0,0.0,0.0,0.0
30.0,998.0,13.2,-44.4,8.0,-0.8660254037844384,-0.5000000000000004,13.2,12.0,0.0,0.0,0.0
33.0,998.0,13.3,-45.3,8.0,-0.8660254037844384,-0.5000000000000004,13.3,12.0,6.0,0.0,0.0
35.0,998.0,13.4,-46.1,8.0,-0.8660254037844384,-0.5000000000000004,13.4,12.0,4.0,0.0,0.0
38.0,998.0,13.5,-46.9,8.0,-0.8660254037844384,-0.5000000000000004,13.5,12.0,6.0,0.0,0.0
40.0,998.0,13.6,-47.7,8.0,-0.8660254037844384,-0.5000000000000004,13.6,12.0,4.0,0.0,0.0
43.0,998.0,13.7,-48.5,8.0,-0.8660254037844384,-0.5000000000000004,13.7,12.0,6.0,0.0,0.0
45.0,998.0,13.7,-49.4,8.0,-0.8660254037844384,-0.5000000000000004,13.7,12.0,4.0,0.0,0.0
45.0,998.0,13.7,-50.3,8.0,-0.8660254037844384,-0.5000000000000004,13.7,12.0,0.0,0.0,0.0
45.0,998.0,13.8,-51.1,8.0,-0.8660254037844384,-0.5000000000000004,13.8,12.0,0.0,0.0,0.0
48.0,998.0,13.8,-52.0,8.0,-0.8660254037844384,-0.5000000000000004,13.8,12.0,6.0,0.0,0.0
50.0,998.0,13.9,-52.8,9.0,-1.0,-1.8369701987210297e-16,13.9,12.0,4.0,0.0,0.0
50.0,998.0,13.9,-53.6,9.0,-1.0,-1.8369701987210297e-16,13.9,12.0,0.0,0.0,0.0
50.0,998.0,14.0,-54.4,9.0,-1.0,-1.8369701987210297e-16,14.0,12.0,0.0,0.0,0.0
53.0,998.0,14.1,-55.2,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,6.0,0.0,0.0
55.0,998.0,14.1,-56.0,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,4.0,0.0,0.0
58.0,998.0,14.1,-56.7,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,6.0,0.0,0.0
60.0,998.0,14.1,-57.3,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,4.0,0.0,0.0
63.0,998.0,14.1,-57.9,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,6.0,0.0,0.0
65.0,998.0,14.1,-58.4,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,4.0,0.0,0.0
68.0,998.0,14.1,-59.0,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,6.0,0.0,0.0
70.0,998.0,14.1,-59.7,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,4.0,0.0,0.0
75.0,998.0,14.1,-60.4,9.0,-1.0,-1.8369701987210297e-16,14.1,12.0,10.0,0.0,0.0
80.0,998.0,14.2,-61.1,9.0,-1.0,-1.8369701987210297e-16,14.2,12.0,10.0,0.0,0.0
78.0,998.0,14.2,-61.9,9.0,-1.0,-1.8369701987210297e-16,14.2,12.0,-4.0,0.0,0.0
75.0,998.0,14.2,-62.7,9.0,-1.0,-1.8369701987210297e-16,14.2,12.0,-6.0,0.0,0.0
73.0,998.0,14.2,-63.5,9.0,-1.0,-1.8369701987210297e-16,14.2,12.0,-4.0,0.0,0.0
70.0,992.0,14.3,-64.3,9.0,-1.0,-1.8369701987210297e-16,14.3,18.0,-6.0,0.0,0.0
70.0,998.0,14.3,-65.1,9.0,-1.0,-1.8369701987210297e-16,14.3,12.0,0.0,0.0,0.0
70.0,998.0,14.4,-65.8,9.0,-1.0,-1.8369701987210297e-16,14.4,12.0,0.0,0.0,0.0
70.0,998.0,14.5,-66.6,9.0,-1.0,-1.8369701987210297e-16,14.5,12.0,0.0,0.0,0.0
70.0,998.0,14.6,-67.4,9.0,-1.0,-1.8369701987210297e-16,14.6,12.0,0.0,0.0,0.0
70.0,998.0,14.7,-68.4,9.0,-1.0,-1.8369701987210297e-16,14.7,12.0,0.0,0.0,0.0
70.0,993.0,14.8,-69.4,9.0,-1.0,-1.8369701987210297e-16,14.8,17.0,0.0,0.0,0.0
68.0,998.0,14.9,-70.4,9.0,-1.0,-1.8369701987210297e-16,14.9,12.0,-4.0,0.0,0.0
65.0,998.0,15.0,-71.4,9.0,-1.0,-1.8369701987210297e-16,15.0,12.0,-6.0,0.0,0.0
60.0,998.0,15.1,-72.3,9.0,-1.0,-1.8369701987210297e-16,15.1,12.0,-10.0,0.0,0.0
55.0,998.0,15.1,-73.0,9.0,-1.0,-1.8369701987210297e-16,15.1,12.0,-10.0,0.0,0.0
50.0,998.0,15.1,-73.6,9.0,-1.0,-1.8369701987210297e-16,15.1,12.0,-10.0,0.0,0.0
45.0,1004.0,15.1,-74.2,9.0,-1.0,-1.8369701987210297e-16,15.1,6.0,-10.0,0.0,0.0
43.0,998.0,15.1,-74.8,9.0,-1.0,-1.8369701987210297e-16,15.1,12.0,-4.0,0.0,0.0
35.0,998.0,42.0,-23.0,9.0,-1.0,-1.8369701987210297e-16,42.0,12.0,0.0,0.0,0.0
35.0,998.0,41.9,-24.0,9.0,-1.0,-1.8369701987210297e-16,41.9,12.0,0.0,0.0,0.0
35.0,998.0,41.8,-25.0,9.0,-1.0,-1.8369701987210297e-16,41.8,12.0,0.0,0.0,0.0
38.0,998.0,41.7,-26.1,9.0,-1.0,-1.8369701987210297e-16,41.7,12.0,6.0,0.0,0.0
40.0,998.0,41.6,-27.0,9.0,-1.0,-1.8369701987210297e-16,41.6,12.0,4.0,0.0,0.0
40.0,998.0,41.4,-27.7,9.0,-1.0,-1.8369701987210297e-16,41.4,12.0,0.0,0.0,0.0
40.0,998.0,41.1,-28.1,9.0,-1.0,-1.8369701987210297e-16,41.1,12.0,0.0,0.0,0.0
43.0,998.0,40.8,-28.5,9.0,-1.0,-1.8369701987210297e-16,40.8,12.0,6.0,0.0,0.0
45.0,998.0,40.6,-28.5,9.0,-1.0,-1.8369701987210297e-16,40.6,12.0,4.0,0.0,0.0
45.0,998.0,40.4,-28.2,9.0,-1.0,-1.8369701987210297e-16,40.4,12.0,0.0,0.0,0.0
45.0,998.0,40.3,-27.6,9.0,-1.0,-1.8369701987210297e-16,40.3,12.0,0.0,0.0,0.0
45.0,998.0,40.1,-27.0,9.0,-1.0,-1.8369701987210297e-16,40.1,12.0,0.0,0.0,0.0
45.0,998.0,40.0,-26.5,9.0,-1.0,-1.8369701987210297e-16,40.0,12.0,0.0,0.0,0.0
43.0,998.0,39.9,-26.2,9.0,-1.0,-1.8369701987210297e-16,39.9,12.0,-4.0,0.0,0.0
40.0,998.0,39.8,-26.0,9.0,-1.0,-1.8369701987210297e-16,39.8,12.0,-6.0,0.0,0.0
40.0,998.0,39.6,-25.9,9.0,-1.0,-1.8369701987210297e-16,39.6,12.0,0.0,0.0,0.0
40.0,998.0,39.5,-25.8,9.0,-1.0,-1.8369701987210297e-16,39.5,12.0,0.0,0.0,0.0
38.0,998.0,39.4,-25.6,9.0,-1.0,-1.8369701987210297e-16,39.4,12.0,-4.0,0.0,0.0
35.0,998.0,39.3,-25.4,9.0,-1.0,-1.8369701987210297e-16,39.3,12.0,-6.0,0.0,0.0
35.0,998.0,39.2,-25.2,9.0,-1.0,-1.8369701987210297e-16,39.2,12.0,0.0,0.0,0.0
35.0,998.0,39.0,-25.0,9.0,-1.0,-1.8369701987210297e-16,39.0,12.0,0.0,0.0,0.0
33.0,998.0,38.8,-24.7,9.0,-1.0,-1.8369701987210297e-16,38.8,12.0,-4.0,0.0,0.0
30.0,998.0,38.6,-24.4,9.0,-1.0,-1.8369701987210297e-16,38.6,12.0,-6.0,0.0,0.0
30.0,998.0,38.5,-24.1,9.0,-1.0,-1.8369701987210297e-16,38.5,12.0,0.0,0.0,0.0
30.0,998.0,38.5,-23.7,9.0,-1.0,-1.8369701987210297e-16,38.5,12.0,0.0,0.0,0.0
30.0,998.0,38.6,-23.4,9.0,-1.0,-1.8369701987210297e-16,38.6,12.0,0.0,0.0,0.0
30.0,998.0,38.7,-23.0,9.0,-1.0,-1.8369701987210297e-16,38.7,12.0,0.0,0.0,0.0
30.0,998.0,38.7,-22.7,9.0,-1.0,-1.8369701987210297e-16,38.7,12.0,0.0,0.0,0.0
30.0,998.0,38.7,-22.3,9.0,-1.0,-1.8369701987210297e-16,38.7,12.0,0.0,0.0,0.0
33.0,998.0,38.6,-21.5,9.0,-1.0,-1.8369701987210297e-16,38.6,12.0,6.0,0.0,0.0
35.0,998.0,38.3,-20.3,9.0,-1.0,-1.8369701987210297e-16,38.3,12.0,4.0,0.0,0.0
35.0,998.0,37.9,-18.6,9.0,-1.0,-1.8369701987210297e-16,37.9,12.0,0.0,0.0,0.0
35.0,998.0,37.5,-16.8,9.0,-1.0,-1.8369701987210297e-16,37.5,12.0,0.0,0.0,0.0
35.0,998.0,37.3,-15.3,9.0,-1.0,-1.8369701987210297e-16,37.3,12.0,0.0,0.0,0.0
35.0,998.0,37.3,-13.9,9.0,-1.0,-1.8369701987210297e-16,37.3,12.0,0.0,0.0,0.0
35.0,998.0,37.2,-12.5,9.0,-1.0,-1.8369701987210297e-16,37.2,12.0,0.0,0.0,0.0
35.0,998.0,37.2,-11.2,9.0,-1.0,-1.8369701987210297e-16,37.2,12.0,0.0,0.0,0.0
35.0,998.0,37.1,-10.0,9.0,-1.0,-1.8369701987210297e-16,37.1,12.0,0.0,0.0,0.0
35.0,998.0,37.0,-9.0,9.0,-1.0,-1.8369701987210297e-16,37.0,12.0,0.0,0.0,0.0
35.0,998.0,36.9,-8.4,9.0,-1.0,-1.8369701987210297e-16,36.9,12.0,0.0,0.0,0.0
35.0,998.0,37.2,-7.8,9.0,-1.0,-1.8369701987210297e-16,37.2,12.0,0.0,0.0,0.0
35.0,998.0,38.0,-6.9,9.0,-1.0,-1.8369701987210297e-16,38.0,12.0,0.0,0.0,0.0
35.0,998.0,39.0,-5.8,9.0,-1.0,-1.8369701987210297e-16,39.0,12.0,0.0,0.0,0.0
35.0,998.0,40.1,-4.8,9.0,-1.0,-1.8369701987210297e-16,40.1,12.0,0.0,0.0,0.0
35.0,998.0,41.0,-3.8,9.0,-1.0,-1.8369701987210297e-16,41.0,12.0,0.0,0.0,0.0
35.0,998.0,41.5,-2.9,9.0,-1.0,-1.8369701987210297e-16,41.5,12.0,0.0,0.0,0.0
25.0,1007.0,26.3,-80.9,8.0,-0.8660254037844384,-0.5000000000000004,26.3,3.0,0.0,0.0,0.0
28.0,998.0,26.6,-80.0,8.0,-0.8660254037844384,-0.5000000000000004,26.6,12.0,6.0,0.0,0.0
30.0,998.0,26.9,-79.3,8.0,-0.8660254037844384,-0.5000000000000004,26.9,12.0,4.0,0.0,0.0
30.0,998.0,27.1,-78.8,8.0,-0.8660254037844384,-0.5000000000000004,27.1,12.0,0.0,0.0,0.0
30.0,998.0,27.2,-78.4,8.0,-0.8660254037844384,-0.5000000000000004,27.2,12.0,0.0,0.0,0.0
30.0,998.0,27.3,-78.0,8.0,-0.8660254037844384,-0.5000000000000004,27.3,12.0,0.0,0.0,0.0
30.0,998.0,27.5,-77.7,8.0,-0.8660254037844384,-0.5000000000000004,27.5,12.0,0.0,0.0,0.0
33.0,998.0,27.6,-77.5,8.0,-0.8660254037844384,-0.5000000000000004,27.6,12.0,6.0,0.0,0.0
35.0,998.0,27.8,-77.5,8.0,-0.8660254037844384,-0.5000000000000004,27.8,12.0,4.0,0.0,0.0
35.0,998.0,27.9,-77.6,8.0,-0.8660254037844384,-0.5000000000000004,27.9,12.0,0.0,0.0,0.0
35.0,998.0,28.1,-77.8,8.0,-0.8660254037844384,-0.5000000000000004,28.1,12.0,0.0,0.0,0.0
35.0,998.0,28.3,-77.9,8.0,-0.8660254037844384,-0.5000000000000004,28.3,12.0,0.0,0.0,0.0
35.0,998.0,28.6,-78.1,8.0,-0.8660254037844384,-0.5000000000000004,28.6,12.0,0.0,0.0,0.0
35.0,998.0,28.9,-78.3,8.0,-0.8660254037844384,-0.5000000000000004,28.9,12.0,0.0,0.0,0.0
35.0,998.0,29.2,-78.6,8.0,-0.8660254037844384,-0.5000000000000004,29.2,12.0,0.0,0.0,0.0
35.0,998.0,29.6,-78.9,8.0,-0.8660254037844384,-0.5000000000000004,29.6,12.0,0.0,0.0,0.0
35.0,1008.0,30.0,-79.3,8.0,-0.8660254037844384,-0.5000000000000004,30.0,2.0,0.0,0.0,0.0
35.0,998.0,30.4,-79.6,8.0,-0.8660254037844384,-0.5000000000000004,30.4,12.0,0.0,0.0,0.0
25.0,998.0,27.8,-90.1,7.0,-0.4999999999999998,-0.8660254037844388,27.8,12.0,0.0,0.0,0.0
28.0,998.0,27.9,-90.2,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,6.0,0.0,0.0
30.0,998.0,28.0,-90.3,7.0,-0.4999999999999998,-0.8660254037844388,28.0,12.0,4.0,0.0,0.0
30.0,998.0,28.1,-90.4,7.0,-0.4999999999999998,-0.8660254037844388,28.1,12.0,0.0,0.0,0.0
30.0,998.0,28.2,-90.5,7.0,-0.4999999999999998,-0.8660254037844388,28.2,12.0,0.0,0.0,0.0
33.0,998.0,28.3,-90.6,7.0,-0.4999999999999998,-0.8660254037844388,28.3,12.0,6.0,0.0,0.0
35.0,998.0,28.3,-90.7,7.0,-0.4999999999999998,-0.8660254037844388,28.3,12.0,4.0,0.0,0.0
38.0,998.0,28.3,-90.9,7.0,-0.4999999999999998,-0.8660254037844388,28.3,12.0,6.0,0.0,0.0
40.0,998.0,28.3,-91.1,7.0,-0.4999999999999998,-0.8660254037844388,28.3,12.0,4.0,0.0,0.0
45.0,998.0,28.4,-91.3,7.0,-0.4999999999999998,-0.8660254037844388,28.4,12.0,10.0,0.0,0.0
50.0,998.0,28.5,-91.5,7.0,-0.4999999999999998,-0.8660254037844388,28.5,12.0,10.0,0.0,0.0
50.0,998.0,28.6,-91.7,7.0,-0.4999999999999998,-0.8660254037844388,28.6,12.0,0.0,0.0,0.0
50.0,998.0,28.7,-92.0,7.0,-0.4999999999999998,-0.8660254037844388,28.7,12.0,0.0,0.0,0.0
50.0,998.0,28.9,-92.3,7.0,-0.4999999999999998,-0.8660254037844388,28.9,12.0,0.0,0.0,0.0
50.0,998.0,29.2,-92.5,7.0,-0.4999999999999998,-0.8660254037844388,29.2,12.0,0.0,0.0,0.0
50.0,998.0,29.6,-92.7,7.0,-0.4999999999999998,-0.8660254037844388,29.6,12.0,0.0,0.0,0.0
50.0,999.0,29.7,-92.8,7.0,-0.4999999999999998,-0.8660254037844388,29.7,11.0,0.0,0.0,0.0
50.0,999.0,29.9,-93.0,7.0,-0.4999999999999998,-0.8660254037844388,29.9,11.0,0.0,0.0,0.0
45.0,1001.0,30.2,-93.3,7.0,-0.4999999999999998,-0.8660254037844388,30.2,9.0,-10.0,4.0,0.0
30.0,998.0,24.6,-85.1,8.0,-0.8660254037844384,-0.5000000000000004,24.6,12.0,0.0,0.0,0.0
33.0,998.0,24.8,-85.2,8.0,-0.8660254037844384,-0.5000000000000004,24.8,12.0,6.0,0.0,0.0
35.0,998.0,25.1,-85.3,8.0,-0.8660254037844384,-0.5000000000000004,25.1,12.0,4.0,0.0,0.0
35.0,998.0,25.5,-85.5,8.0,-0.8660254037844384,-0.5000000000000004,25.5,12.0,0.0,0.0,0.0
35.0,998.0,26.0,-85.7,8.0,-0.8660254037844384,-0.5000000000000004,26.0,12.0,0.0,0.0,0.0
35.0,998.0,26.7,-85.9,8.0,-0.8660254037844384,-0.5000000000000004,26.7,12.0,0.0,0.0,0.0
35.0,998.0,27.4,-86.1,8.0,-0.8660254037844384,-0.5000000000000004,27.4,12.0,0.0,0.0,0.0
38.0,998.0,28.2,-86.5,8.0,-0.8660254037844384,-0.5000000000000004,28.2,12.0,6.0,0.0,0.0
40.0,1004.0,28.9,-87.0,8.0,-0.8660254037844384,-0.5000000000000004,28.9,6.0,4.0,0.0,0.0
43.0,998.0,29.4,-87.6,8.0,-0.8660254037844384,-0.5000000000000004,29.4,12.0,6.0,0.0,0.0
45.0,998.0,29.7,-88.3,8.0,-0.8660254037844384,-0.5000000000000004,29.7,12.0,4.0,0.0,0.0
45.0,998.0,29.9,-89.0,8.0,-0.8660254037844384,-0.5000000000000004,29.9,12.0,0.0,0.0,0.0
45.0,998.0,30.0,-89.2,8.0,-0.8660254037844384,-0.5000000000000004,30.0,12.0,0.0,0.0,0.0
45.0,998.0,30.1,-89.7,8.0,-0.8660254037844384,-0.5000000000000004,30.1,12.0,0.0,0.0,0.0
43.0,998.0,30.2,-90.5,8.0,-0.8660254037844384,-0.5000000000000004,30.2,12.0,-4.0,0.0,0.0
40.0,998.0,30.3,-91.3,8.0,-0.8660254037844384,-0.5000000000000004,30.3,12.0,-6.0,0.0,0.0
38.0,998.0,30.4,-92.2,8.0,-0.8660254037844384,-0.5000000000000004,30.4,12.0,-4.0,0.0,0.0
35.0,998.0,30.5,-92.9,8.0,-0.8660254037844384,-0.5000000000000004,30.5,12.0,-6.0,0.0,0.0
33.0,998.0,30.5,-93.4,8.0,-0.8660254037844384,-0.5000000000000004,30.5,12.0,-4.0,0.0,0.0
30.0,998.0,20.5,-91.1,9.0,-1.0,-1.8369701987210297e-16,20.5,12.0,0.0,0.0,0.0
33.0,998.0,20.6,-91.6,9.0,-1.0,-1.8369701987210297e-16,20.6,12.0,6.0,0.0,0.0
35.0,998.0,20.8,-92.1,9.0,-1.0,-1.8369701987210297e-16,20.8,12.0,4.0,0.0,0.0
35.0,998.0,21.0,-92.6,9.0,-1.0,-1.8369701987210297e-16,21.0,12.0,0.0,0.0,0.0
35.0,1010.0,21.1,-93.0,9.0,-1.0,-1.8369701987210297e-16,21.1,0.0,0.0,0.0,0.0
38.0,998.0,21.2,-93.4,9.0,-1.0,-1.8369701987210297e-16,21.2,12.0,6.0,0.0,0.0
40.0,998.0,21.3,-93.8,9.0,-1.0,-1.8369701987210297e-16,21.3,12.0,4.0,0.0,0.0
40.0,998.0,21.4,-94.1,9.0,-1.0,-1.8369701987210297e-16,21.4,12.0,0.0,0.0,0.0
40.0,998.0,21.5,-94.4,9.0,-1.0,-1.8369701987210297e-16,21.5,12.0,0.0,0.0,0.0
43.0,998.0,21.6,-94.7,9.0,-1.0,-1.8369701987210297e-16,21.6,12.0,6.0,0.0,0.0
45.0,998.0,21.7,-95.0,9.0,-1.0,-1.8369701987210297e-16,21.7,12.0,4.0,0.0,0.0
45.0,998.0,21.7,-95.3,9.0,-1.0,-1.8369701987210297e-16,21.7,12.0,0.0,0.0,0.0
45.0,1004.0,21.7,-95.5,9.0,-1.0,-1.8369701987210297e-16,21.7,6.0,0.0,0.0,0.0
45.0,998.0,21.6,-95.7,9.0,-1.0,-1.8369701987210297e-16,21.6,12.0,0.0,0.0,0.0
45.0,998.0,21.5,-95.9,9.0,-1.0,-1.8369701987210297e-16,21.5,12.0,0.0,0.0,0.0
48.0,998.0,21.4,-96.1,9.0,-1.0,-1.8369701987210297e-16,21.4,12.0,6.0,0.0,0.0
35.0,998.0,23.9,-89.8,9.0,-1.0,-1.8369701987210297e-16,23.9,12.0,0.0,0.0,0.0
35.0,998.0,24.4,-89.7,9.0,-1.0,-1.8369701987210297e-16,24.4,12.0,0.0,0.0,0.0
35.0,998.0,25.0,-89.5,9.0,-1.0,-1.8369701987210297e-16,25.0,12.0,0.0,0.0,0.0
35.0,998.0,25.6,-89.3,9.0,-1.0,-1.8369701987210297e-16,25.6,12.0,0.0,0.0,0.0
35.0,998.0,26.3,-89.0,9.0,-1.0,-1.8369701987210297e-16,26.3,12.0,0.0,0.0,0.0
